#p,(int)(i/100),time_sec,cen_distance*10^6,PVecCen[0][0]*10^6,PVecCen[0][2]*10^6,PVecCen[1][0]*10^6,PVecCen[1][2]*10^6
1,5,28.000000,26.751178,-13.375589,-0.000000,13.375589,0.000000
1,5,29.000000,26.917379,-13.458690,-0.000000,13.458690,0.000000
1,6,30.000000,27.074444,-13.537222,-0.000000,13.537222,0.000000
1,6,31.000000,27.222874,-13.611437,-0.000000,13.611437,0.000000
1,6,32.000000,27.363145,-13.681572,-0.000000,13.681572,0.000000
1,6,33.000000,27.495704,-13.747852,-0.000000,13.747852,0.000000
1,6,34.000000,27.620975,-13.810487,-0.000000,13.810487,0.000000
1,7,35.000000,27.739358,-13.869679,-0.000000,13.869679,0.000000
1,7,36.000000,27.851230,-13.925615,-0.000000,13.925615,0.000000
1,7,37.000000,27.956949,-13.978475,-0.000000,13.978475,0.000000
1,7,38.000000,28.056853,-14.028426,-0.000000,14.028426,0.000000
1,7,39.000000,28.151260,-14.075630,-0.000000,14.075630,0.000000
1,8,40.000000,28.240471,-14.120236,-0.000000,14.120236,0.000000
1,8,41.000000,28.324772,-14.162386,-0.000000,14.162386,0.000000
1,8,42.000000,28.404432,-14.202216,-0.000000,14.202216,0.000000
1,8,43.000000,28.479706,-14.239853,-0.000000,14.239853,0.000000
1,8,44.000000,28.550835,-14.275417,-0.000000,14.275417,0.000000
1,9,45.000000,28.618045,-14.309022,-0.000000,14.309022,0.000000
1,9,46.000000,28.681552,-14.340776,-0.000000,14.340776,0.000000
1,9,47.000000,28.741560,-14.370780,-0.000000,14.370780,0.000000
1,9,48.000000,28.798260,-14.399130,-0.000000,14.399130,0.000000
1,9,49.000000,28.851834,-14.425917,-0.000000,14.425917,0.000000
1,10,50.000000,28.902455,-14.451228,-0.000000,14.451228,0.000000
1,10,51.000000,28.950284,-14.475142,-0.000000,14.475142,0.000000
1,10,52.000000,28.995476,-14.497738,-0.000000,14.497738,0.000000
1,10,53.000000,29.038174,-14.519087,-0.000000,14.519087,0.000000
1,10,54.000000,29.078516,-14.539258,-0.000000,14.539258,0.000000
1,11,55.000000,29.116633,-14.558316,-0.000000,14.558316,0.000000
1,11,56.000000,29.152645,-14.576323,-0.000000,14.576323,0.000000
1,11,57.000000,29.186670,-14.593335,-0.000000,14.593335,0.000000
1,11,58.000000,29.218817,-14.609408,-0.000000,14.609408,0.000000
1,11,59.000000,29.249188,-14.624594,-0.000000,14.624594,0.000000
1,12,60.000000,29.277883,-14.638942,-0.000000,14.638942,0.000000
1,12,61.000000,29.304993,-14.652496,-0.000000,14.652496,0.000000
1,12,62.000000,29.330606,-14.665303,-0.000000,14.665303,0.000000
1,12,63.000000,29.354803,-14.677402,-0.000000,14.677402,0.000000
1,12,64.000000,29.377664,-14.688832,-0.000000,14.688832,0.000000
1,13,65.000000,29.399262,-14.699631,-0.000000,14.699631,0.000000
1,13,66.000000,29.419667,-14.709833,-0.000000,14.709833,0.000000
1,13,67.000000,29.438944,-14.719472,-0.000000,14.719472,0.000000
1,13,68.000000,29.457156,-14.728578,-0.000000,14.728578,0.000000
1,13,69.000000,29.474361,-14.737180,-0.000000,14.737180,0.000000
1,14,70.000000,29.490615,-14.745308,-0.000000,14.745308,0.000000
1,14,71.000000,29.505971,-14.752985,-0.000000,14.752985,0.000000
1,14,72.000000,29.520478,-14.760239,-0.000000,14.760239,0.000000
1,14,73.000000,29.534182,-14.767091,-0.000000,14.767091,0.000000
1,14,74.000000,29.547129,-14.773565,-0.000000,14.773565,0.000000
1,15,75.000000,29.559361,-14.779680,-0.000000,14.779680,0.000000
1,15,76.000000,29.570916,-14.785458,-0.000000,14.785458,0.000000
1,15,77.000000,29.581832,-14.790916,-0.000000,14.790916,0.000000
1,15,78.000000,29.592144,-14.796072,-0.000000,14.796072,0.000000
1,15,79.000000,29.601886,-14.800943,-0.000000,14.800943,0.000000
1,16,80.000000,29.611089,-14.805544,-0.000000,14.805544,0.000000
1,16,81.000000,29.619783,-14.809892,-0.000000,14.809892,0.000000
1,16,82.000000,29.627996,-14.813998,-0.000000,14.813998,0.000000
1,16,83.000000,29.635755,-14.817878,-0.000000,14.817878,0.000000
1,16,84.000000,29.643085,-14.821543,-0.000000,14.821543,0.000000
1,17,85.000000,29.650009,-14.825005,-0.000000,14.825005,0.000000
1,17,86.000000,29.656551,-14.828275,-0.000000,14.828275,0.000000
1,17,87.000000,29.662730,-14.831365,-0.000000,14.831365,0.000000
1,17,88.000000,29.668567,-14.834284,-0.000000,14.834284,0.000000
1,17,89.000000,29.674082,-14.837041,-0.000000,14.837041,0.000000
1,18,90.000000,29.679292,-14.839646,-0.000000,14.839646,0.000000
1,18,91.000000,29.684213,-14.842106,-0.000000,14.842106,0.000000
1,18,92.000000,29.688862,-14.844431,-0.000000,14.844431,0.000000
1,18,93.000000,29.693253,-14.846627,-0.000000,14.846627,0.000000
1,18,94.000000,29.697402,-14.848701,-0.000000,14.848701,0.000000
1,19,95.000000,29.701321,-14.850661,-0.000000,14.850661,0.000000
1,19,96.000000,29.705024,-14.852512,-0.000000,14.852512,0.000000
1,19,97.000000,29.708521,-14.854261,-0.000000,14.854261,0.000000
1,19,98.000000,29.711825,-14.855913,-0.000000,14.855913,0.000000
1,19,99.000000,29.714946,-14.857473,-0.000000,14.857473,0.000000
1,20,100.000000,29.717895,-14.858947,-0.000000,14.858947,0.000000
1,20,101.000000,29.720680,-14.860340,-0.000000,14.860340,0.000000
1,20,102.000000,29.723311,-14.861655,-0.000000,14.861655,0.000000
1,20,103.000000,29.725796,-14.862898,-0.000000,14.862898,0.000000
1,20,104.000000,29.728144,-14.864072,-0.000000,14.864072,0.000000
1,21,105.000000,29.730362,-14.865181,-0.000000,14.865181,0.000000
1,21,106.000000,29.732457,-14.866229,-0.000000,14.866229,0.000000
1,21,107.000000,29.734437,-14.867218,-0.000000,14.867218,0.000000
1,21,108.000000,29.736307,-14.868153,-0.000000,14.868153,0.000000
1,21,109.000000,29.738073,-14.869036,-0.000000,14.869036,0.000000
1,22,110.000000,29.739741,-14.869871,-0.000000,14.869871,0.000000
1,22,111.000000,29.741318,-14.870659,-0.000000,14.870659,0.000000
1,22,112.000000,29.742806,-14.871403,-0.000000,14.871403,0.000000
1,22,113.000000,29.744213,-14.872107,-0.000000,14.872107,0.000000
1,22,114.000000,29.745542,-14.872771,-0.000000,14.872771,0.000000
1,23,115.000000,29.746797,-14.873398,-0.000000,14.873398,0.000000
1,23,116.000000,29.747983,-14.873991,-0.000000,14.873991,0.000000
1,23,117.000000,29.749103,-14.874551,-0.000000,14.874551,0.000000
1,23,118.000000,29.750161,-14.875080,-0.000000,14.875080,0.000000
1,23,119.000000,29.751160,-14.875580,-0.000000,14.875580,0.000000
1,24,120.000000,29.752104,-14.876052,-0.000000,14.876052,0.000000
1,24,121.000000,29.752996,-14.876498,-0.000000,14.876498,0.000000
1,24,122.000000,29.753839,-14.876919,-0.000000,14.876919,0.000000
1,24,123.000000,29.754635,-14.877317,-0.000000,14.877317,0.000000
1,24,124.000000,29.755387,-14.877693,-0.000000,14.877693,0.000000
1,25,125.000000,29.756097,-14.878048,-0.000000,14.878048,0.000000
1,25,126.000000,29.756768,-14.878384,-0.000000,14.878384,0.000000
1,25,127.000000,29.757402,-14.878701,-0.000000,14.878701,0.000000
1,25,128.000000,29.758000,-14.879000,-0.000000,14.879000,0.000000
1,25,129.000000,29.758566,-14.879283,-0.000000,14.879283,0.000000
1,26,130.000000,29.759100,-14.879550,-0.000000,14.879550,0.000000
1,26,131.000000,29.759605,-14.879803,-0.000000,14.879803,0.000000
1,26,132.000000,29.760082,-14.880041,-0.000000,14.880041,0.000000
1,26,133.000000,29.760532,-14.880266,-0.000000,14.880266,0.000000
1,26,134.000000,29.760958,-14.880479,-0.000000,14.880479,0.000000
1,27,135.000000,29.761360,-14.880680,-0.000000,14.880680,0.000000
1,27,136.000000,29.761739,-14.880870,-0.000000,14.880870,0.000000
1,27,137.000000,29.762098,-14.881049,-0.000000,14.881049,0.000000
1,27,138.000000,29.762437,-14.881218,-0.000000,14.881218,0.000000
1,27,139.000000,29.762757,-14.881378,-0.000000,14.881378,0.000000
1,28,140.000000,29.763059,-14.881530,-0.000000,14.881530,0.000000
1,28,141.000000,29.763345,-14.881672,-0.000000,14.881672,0.000000
1,28,142.000000,29.763615,-14.881807,-0.000000,14.881807,0.000000
1,28,143.000000,29.763869,-14.881935,-0.000000,14.881935,0.000000
1,28,144.000000,29.764110,-14.882055,-0.000000,14.882055,0.000000
1,29,145.000000,29.764338,-14.882169,-0.000000,14.882169,0.000000
1,29,146.000000,29.764552,-14.882276,-0.000000,14.882276,0.000000
1,29,147.000000,29.764755,-14.882378,-0.000000,14.882378,0.000000
1,29,148.000000,29.764947,-14.882474,-0.000000,14.882474,0.000000
1,29,149.000000,29.765128,-14.882564,-0.000000,14.882564,0.000000
1,30,150.000000,29.765299,-14.882650,-0.000000,14.882650,0.000000
1,30,151.000000,29.765461,-14.882730,-0.000000,14.882730,0.000000
1,30,152.000000,29.765613,-14.882807,-0.000000,14.882807,0.000000
1,30,153.000000,29.765758,-14.882879,-0.000000,14.882879,0.000000
1,30,154.000000,29.765894,-14.882947,-0.000000,14.882947,0.000000
1,31,155.000000,29.766023,-14.883011,-0.000000,14.883011,0.000000
1,31,156.000000,29.766144,-14.883072,-0.000000,14.883072,0.000000
1,31,157.000000,29.766259,-14.883130,-0.000000,14.883130,0.000000
1,31,158.000000,29.766368,-14.883184,-0.000000,14.883184,0.000000
1,31,159.000000,29.766470,-14.883235,-0.000000,14.883235,0.000000
1,32,160.000000,29.766567,-14.883283,-0.000000,14.883283,0.000000
1,32,161.000000,29.766658,-14.883329,-0.000000,14.883329,0.000000
1,32,162.000000,29.766745,-14.883372,-0.000000,14.883372,0.000000
1,32,163.000000,29.766826,-14.883413,-0.000000,14.883413,0.000000
1,32,164.000000,29.766903,-14.883452,-0.000000,14.883452,0.000000
1,33,165.000000,29.766976,-14.883488,-0.000000,14.883488,0.000000
1,33,166.000000,29.767045,-14.883522,-0.000000,14.883522,0.000000
1,33,167.000000,29.767110,-14.883555,-0.000000,14.883555,0.000000
1,33,168.000000,29.767171,-14.883586,-0.000000,14.883586,0.000000
1,33,169.000000,29.767229,-14.883615,-0.000000,14.883615,0.000000
1,34,170.000000,29.767284,-14.883642,-0.000000,14.883642,0.000000
1,34,171.000000,29.767336,-14.883668,-0.000000,14.883668,0.000000
1,34,172.000000,29.767385,-14.883692,-0.000000,14.883692,0.000000
1,34,173.000000,29.767431,-14.883715,-0.000000,14.883715,0.000000
1,34,174.000000,29.767474,-14.883737,-0.000000,14.883737,0.000000
1,35,175.000000,29.767516,-14.883758,-0.000000,14.883758,0.000000
1,35,176.000000,29.767555,-14.883777,-0.000000,14.883777,0.000000
1,35,177.000000,29.767591,-14.883796,-0.000000,14.883796,0.000000
1,35,178.000000,29.767626,-14.883813,-0.000000,14.883813,0.000000
1,35,179.000000,29.767659,-14.883829,-0.000000,14.883829,0.000000
1,36,180.000000,29.767690,-14.883845,-0.000000,14.883845,0.000000
1,36,181.000000,29.767719,-14.883860,-0.000000,14.883860,0.000000
1,36,182.000000,29.767747,-14.883873,-0.000000,14.883873,0.000000
1,36,183.000000,29.767773,-14.883886,-0.000000,14.883886,0.000000
1,36,184.000000,29.767798,-14.883899,-0.000000,14.883899,0.000000
1,37,185.000000,29.767821,-14.883910,-0.000000,14.883910,0.000000
1,37,186.000000,29.767843,-14.883921,-0.000000,14.883921,0.000000
1,37,187.000000,29.767864,-14.883932,-0.000000,14.883932,0.000000
1,37,188.000000,29.767883,-14.883942,-0.000000,14.883942,0.000000
1,37,189.000000,29.767902,-14.883951,-0.000000,14.883951,0.000000
1,38,190.000000,29.767920,-14.883960,-0.000000,14.883960,0.000000
1,38,191.000000,29.767936,-14.883968,-0.000000,14.883968,0.000000
1,38,192.000000,29.767952,-14.883976,-0.000000,14.883976,0.000000
1,38,193.000000,29.767967,-14.883983,-0.000000,14.883983,0.000000
1,38,194.000000,29.767981,-14.883990,-0.000000,14.883990,0.000000
1,39,195.000000,29.767994,-14.883997,-0.000000,14.883997,0.000000
1,39,196.000000,29.768006,-14.884003,-0.000000,14.884003,0.000000
1,39,197.000000,29.768018,-14.884009,-0.000000,14.884009,0.000000
1,39,198.000000,29.768029,-14.884015,-0.000000,14.884015,0.000000
1,39,199.000000,29.768040,-14.884020,-0.000000,14.884020,0.000000
1,40,200.000000,29.768049,-14.884025,-0.000000,14.884025,0.000000
1,40,201.000000,29.768059,-14.884029,-0.000000,14.884029,0.000000
1,40,202.000000,29.768068,-14.884034,-0.000000,14.884034,0.000000
1,40,203.000000,29.768076,-14.884038,-0.000000,14.884038,0.000000
1,40,204.000000,29.768084,-14.884042,-0.000000,14.884042,0.000000
1,41,205.000000,29.768091,-14.884046,-0.000000,14.884046,0.000000
1,41,206.000000,29.768099,-14.884049,-0.000000,14.884049,0.000000
1,41,207.000000,29.768105,-14.884053,-0.000000,14.884053,0.000000
1,41,208.000000,29.768111,-14.884056,-0.000000,14.884056,0.000000
1,41,209.000000,29.768117,-14.884059,-0.000000,14.884059,0.000000
1,42,210.000000,29.768123,-14.884062,-0.000000,14.884062,0.000000
1,42,211.000000,29.768128,-14.884064,-0.000000,14.884064,0.000000
1,42,212.000000,29.768133,-14.884067,-0.000000,14.884067,0.000000
1,42,213.000000,29.768138,-14.884069,-0.000000,14.884069,0.000000
1,42,214.000000,29.768143,-14.884071,-0.000000,14.884071,0.000000
1,43,215.000000,29.768147,-14.884073,-0.000000,14.884073,0.000000
1,43,216.000000,29.768151,-14.884075,-0.000000,14.884075,0.000000
1,43,217.000000,29.768155,-14.884077,-0.000000,14.884077,0.000000
1,43,218.000000,29.768158,-14.884079,-0.000000,14.884079,0.000000
1,43,219.000000,29.768161,-14.884081,-0.000000,14.884081,0.000000
1,44,220.000000,29.768165,-14.884082,-0.000000,14.884082,0.000000
1,44,221.000000,29.768168,-14.884084,-0.000000,14.884084,0.000000
1,44,222.000000,29.768170,-14.884085,-0.000000,14.884085,0.000000
1,44,223.000000,29.768173,-14.884087,-0.000000,14.884087,0.000000
1,44,224.000000,29.768176,-14.884088,-0.000000,14.884088,0.000000
1,45,225.000000,29.768178,-14.884089,-0.000000,14.884089,0.000000
1,45,226.000000,29.768180,-14.884090,-0.000000,14.884090,0.000000
1,45,227.000000,29.768182,-14.884091,-0.000000,14.884091,0.000000
1,45,228.000000,29.768184,-14.884092,-0.000000,14.884092,0.000000
1,45,229.000000,29.768186,-14.884093,-0.000000,14.884093,0.000000
1,46,230.000000,29.768188,-14.884094,-0.000000,14.884094,0.000000
1,46,231.000000,29.768190,-14.884095,-0.000000,14.884095,0.000000
1,46,232.000000,29.768191,-14.884096,-0.000000,14.884096,0.000000
1,46,233.000000,29.768193,-14.884096,-0.000000,14.884096,0.000000
1,46,234.000000,29.768194,-14.884097,-0.000000,14.884097,0.000000
1,47,235.000000,29.768196,-14.884098,-0.000000,14.884098,0.000000
1,47,236.000000,29.768197,-14.884099,-0.000000,14.884099,0.000000
1,47,237.000000,29.768198,-14.884099,-0.000000,14.884099,0.000000
1,47,238.000000,29.768199,-14.884100,-0.000000,14.884100,0.000000
1,47,239.000000,29.768200,-14.884100,-0.000000,14.884100,0.000000
