#p,(int)(i/100),time_sec,cen_distance*10^6,PVecCen[0][0]*10^6,PVecCen[0][2]*10^6,PVecCen[1][0]*10^6,PVecCen[1][2]*10^6
2,7,36.000000,28.101181,-14.050591,-0.000000,14.050591,0.000000
2,7,37.000000,28.208164,-14.104082,-0.000000,14.104082,0.000000
2,7,38.000000,28.309271,-14.154635,-0.000000,14.154635,0.000000
2,7,39.000000,28.404823,-14.202411,-0.000000,14.202411,0.000000
2,8,40.000000,28.495125,-14.247562,-0.000000,14.247562,0.000000
2,8,41.000000,28.580464,-14.290232,-0.000000,14.290232,0.000000
2,8,42.000000,28.661111,-14.330556,-0.000000,14.330556,0.000000
2,8,43.000000,28.737324,-14.368662,-0.000000,14.368662,0.000000
2,8,44.000000,28.809346,-14.404673,-0.000000,14.404673,0.000000
2,9,45.000000,28.877405,-14.438703,-0.000000,14.438703,0.000000
2,9,46.000000,28.941719,-14.470860,-0.000000,14.470860,0.000000
2,9,47.000000,29.002494,-14.501247,-0.000000,14.501247,0.000000
2,9,48.000000,29.059923,-14.529962,-0.000000,14.529962,0.000000
2,9,49.000000,29.114191,-14.557095,-0.000000,14.557095,0.000000
2,10,50.000000,29.165469,-14.582735,-0.000000,14.582735,0.000000
2,10,51.000000,29.213923,-14.606962,-0.000000,14.606962,0.000000
2,10,52.000000,29.259708,-14.629854,-0.000000,14.629854,0.000000
2,10,53.000000,29.302969,-14.651485,-0.000000,14.651485,0.000000
2,10,54.000000,29.343847,-14.671923,-0.000000,14.671923,0.000000
2,11,55.000000,29.382471,-14.691235,-0.000000,14.691235,0.000000
2,11,56.000000,29.418965,-14.709483,-0.000000,14.709483,0.000000
2,11,57.000000,29.453448,-14.726724,-0.000000,14.726724,0.000000
2,11,58.000000,29.486028,-14.743014,-0.000000,14.743014,0.000000
2,11,59.000000,29.516812,-14.758406,-0.000000,14.758406,0.000000
2,12,60.000000,29.545897,-14.772949,-0.000000,14.772949,0.000000
2,12,61.000000,29.573378,-14.786689,-0.000000,14.786689,0.000000
2,12,62.000000,29.599342,-14.799671,-0.000000,14.799671,0.000000
2,12,63.000000,29.623873,-14.811937,-0.000000,14.811937,0.000000
2,12,64.000000,29.647051,-14.823525,-0.000000,14.823525,0.000000
2,13,65.000000,29.668949,-14.834474,-0.000000,14.834474,0.000000
2,13,66.000000,29.689638,-14.844819,-0.000000,14.844819,0.000000
2,13,67.000000,29.709184,-14.854592,-0.000000,14.854592,0.000000
2,13,68.000000,29.727652,-14.863826,-0.000000,14.863826,0.000000
2,13,69.000000,29.745100,-14.872550,-0.000000,14.872550,0.000000
2,14,70.000000,29.761584,-14.880792,-0.000000,14.880792,0.000000
2,14,71.000000,29.777157,-14.888579,-0.000000,14.888579,0.000000
2,14,72.000000,29.791871,-14.895935,-0.000000,14.895935,0.000000
2,14,73.000000,29.805771,-14.902886,-0.000000,14.902886,0.000000
2,14,74.000000,29.818904,-14.909452,-0.000000,14.909452,0.000000
2,15,75.000000,29.831311,-14.915656,-0.000000,14.915656,0.000000
2,15,76.000000,29.843033,-14.921516,-0.000000,14.921516,0.000000
2,15,77.000000,29.854107,-14.927053,-0.000000,14.927053,0.000000
2,15,78.000000,29.864569,-14.932285,-0.000000,14.932285,0.000000
2,15,79.000000,29.874453,-14.937226,-0.000000,14.937226,0.000000
2,16,80.000000,29.883791,-14.941895,-0.000000,14.941895,0.000000
2,16,81.000000,29.892612,-14.946306,-0.000000,14.946306,0.000000
2,16,82.000000,29.900946,-14.950473,-0.000000,14.950473,0.000000
2,16,83.000000,29.908820,-14.954410,-0.000000,14.954410,0.000000
2,16,84.000000,29.916258,-14.958129,-0.000000,14.958129,0.000000
2,17,85.000000,29.923285,-14.961643,-0.000000,14.961643,0.000000
2,17,86.000000,29.929924,-14.964962,-0.000000,14.964962,0.000000
2,17,87.000000,29.936196,-14.968098,-0.000000,14.968098,0.000000
2,17,88.000000,29.942120,-14.971060,-0.000000,14.971060,0.000000
2,17,89.000000,29.947718,-14.973859,-0.000000,14.973859,0.000000
2,18,90.000000,29.953006,-14.976503,-0.000000,14.976503,0.000000
2,18,91.000000,29.958001,-14.979001,-0.000000,14.979001,0.000000
2,18,92.000000,29.962721,-14.981360,-0.000000,14.981360,0.000000
2,18,93.000000,29.967179,-14.983590,-0.000000,14.983590,0.000000
2,18,94.000000,29.971391,-14.985696,-0.000000,14.985696,0.000000
2,19,95.000000,29.975370,-14.987685,-0.000000,14.987685,0.000000
2,19,96.000000,29.979129,-14.989565,-0.000000,14.989565,0.000000
2,19,97.000000,29.982680,-14.991340,-0.000000,14.991340,0.000000
2,19,98.000000,29.986035,-14.993018,-0.000000,14.993018,0.000000
2,19,99.000000,29.989205,-14.994602,-0.000000,14.994602,0.000000
2,20,100.000000,29.992199,-14.996099,-0.000000,14.996099,0.000000
2,20,101.000000,29.995027,-14.997514,-0.000000,14.997514,0.000000
2,20,102.000000,29.997699,-14.998850,-0.000000,14.998850,0.000000
2,20,103.000000,30.000223,-15.000112,-0.000000,15.000112,0.000000
2,20,104.000000,30.002608,-15.001304,-0.000000,15.001304,0.000000
2,21,105.000000,30.004861,-15.002430,-0.000000,15.002430,0.000000
2,21,106.000000,30.006989,-15.003495,-0.000000,15.003495,0.000000
2,21,107.000000,30.009000,-15.004500,-0.000000,15.004500,0.000000
2,21,108.000000,30.010899,-15.005450,-0.000000,15.005450,0.000000
2,21,109.000000,30.012693,-15.006347,-0.000000,15.006347,0.000000
2,22,110.000000,30.014388,-15.007194,-0.000000,15.007194,0.000000
2,22,111.000000,30.015990,-15.007995,-0.000000,15.007995,0.000000
2,22,112.000000,30.017503,-15.008751,-0.000000,15.008751,0.000000
2,22,113.000000,30.018932,-15.009466,-0.000000,15.009466,0.000000
2,22,114.000000,30.020282,-15.010141,-0.000000,15.010141,0.000000
2,23,115.000000,30.021557,-15.010779,-0.000000,15.010779,0.000000
2,23,116.000000,30.022762,-15.011381,-0.000000,15.011381,0.000000
2,23,117.000000,30.023900,-15.011950,-0.000000,15.011950,0.000000
2,23,118.000000,30.024975,-15.012488,-0.000000,15.012488,0.000000
2,23,119.000000,30.025991,-15.012996,-0.000000,15.012996,0.000000
2,24,120.000000,30.026951,-15.013475,-0.000000,15.013475,0.000000
2,24,121.000000,30.027857,-15.013929,-0.000000,15.013929,0.000000
2,24,122.000000,30.028714,-15.014357,-0.000000,15.014357,0.000000
2,24,123.000000,30.029523,-15.014761,-0.000000,15.014761,0.000000
2,24,124.000000,30.030287,-15.015143,-0.000000,15.015143,0.000000
2,25,125.000000,30.031009,-15.015504,-0.000000,15.015504,0.000000
2,25,126.000000,30.031691,-15.015846,-0.000000,15.015846,0.000000
2,25,127.000000,30.032335,-15.016168,-0.000000,15.016168,0.000000
2,25,128.000000,30.032944,-15.016472,-0.000000,15.016472,0.000000
2,25,129.000000,30.033519,-15.016760,-0.000000,15.016760,0.000000
2,26,130.000000,30.034062,-15.017031,-0.000000,15.017031,0.000000
2,26,131.000000,30.034576,-15.017288,-0.000000,15.017288,0.000000
2,26,132.000000,30.035060,-15.017530,-0.000000,15.017530,0.000000
2,26,133.000000,30.035518,-15.017759,-0.000000,15.017759,0.000000
2,26,134.000000,30.035951,-15.017975,-0.000000,15.017975,0.000000
2,27,135.000000,30.036360,-15.018180,-0.000000,15.018180,0.000000
2,27,136.000000,30.036746,-15.018373,-0.000000,15.018373,0.000000
2,27,137.000000,30.037111,-15.018555,-0.000000,15.018555,0.000000
2,27,138.000000,30.037455,-15.018728,-0.000000,15.018728,0.000000
2,27,139.000000,30.037781,-15.018890,-0.000000,15.018890,0.000000
2,28,140.000000,30.038088,-15.019044,-0.000000,15.019044,0.000000
2,28,141.000000,30.038379,-15.019189,-0.000000,15.019189,0.000000
2,28,142.000000,30.038653,-15.019327,-0.000000,15.019327,0.000000
2,28,143.000000,30.038912,-15.019456,-0.000000,15.019456,0.000000
2,28,144.000000,30.039157,-15.019579,-0.000000,15.019579,0.000000
2,29,145.000000,30.039389,-15.019694,-0.000000,15.019694,0.000000
2,29,146.000000,30.039607,-15.019804,-0.000000,15.019804,0.000000
2,29,147.000000,30.039814,-15.019907,-0.000000,15.019907,0.000000
2,29,148.000000,30.040009,-15.020004,-0.000000,15.020004,0.000000
2,29,149.000000,30.040193,-15.020096,-0.000000,15.020096,0.000000
2,30,150.000000,30.040367,-15.020184,-0.000000,15.020184,0.000000
2,30,151.000000,30.040532,-15.020266,-0.000000,15.020266,0.000000
2,30,152.000000,30.040687,-15.020343,-0.000000,15.020343,0.000000
2,30,153.000000,30.040834,-15.020417,-0.000000,15.020417,0.000000
2,30,154.000000,30.040972,-15.020486,-0.000000,15.020486,0.000000
2,31,155.000000,30.041103,-15.020552,-0.000000,15.020552,0.000000
2,31,156.000000,30.041227,-15.020613,-0.000000,15.020613,0.000000
2,31,157.000000,30.041344,-15.020672,-0.000000,15.020672,0.000000
2,31,158.000000,30.041454,-15.020727,-0.000000,15.020727,0.000000
2,31,159.000000,30.041559,-15.020779,-0.000000,15.020779,0.000000
2,32,160.000000,30.041657,-15.020829,-0.000000,15.020829,0.000000
2,32,161.000000,30.041750,-15.020875,-0.000000,15.020875,0.000000
2,32,162.000000,30.041838,-15.020919,-0.000000,15.020919,0.000000
2,32,163.000000,30.041921,-15.020961,-0.000000,15.020961,0.000000
2,32,164.000000,30.042000,-15.021000,-0.000000,15.021000,0.000000
2,33,165.000000,30.042074,-15.021037,-0.000000,15.021037,0.000000
2,33,166.000000,30.042144,-15.021072,-0.000000,15.021072,0.000000
2,33,167.000000,30.042210,-15.021105,-0.000000,15.021105,0.000000
2,33,168.000000,30.042273,-15.021136,-0.000000,15.021136,0.000000
2,33,169.000000,30.042332,-15.021166,-0.000000,15.021166,0.000000
2,34,170.000000,30.042387,-15.021194,-0.000000,15.021194,0.000000
2,34,171.000000,30.042440,-15.021220,-0.000000,15.021220,0.000000
2,34,172.000000,30.042490,-15.021245,-0.000000,15.021245,0.000000
2,34,173.000000,30.042537,-15.021268,-0.000000,15.021268,0.000000
2,34,174.000000,30.042581,-15.021291,-0.000000,15.021291,0.000000
2,35,175.000000,30.042623,-15.021312,-0.000000,15.021312,0.000000
2,35,176.000000,30.042663,-15.021331,-0.000000,15.021331,0.000000
2,35,177.000000,30.042700,-15.021350,-0.000000,15.021350,0.000000
2,35,178.000000,30.042736,-15.021368,-0.000000,15.021368,0.000000
2,35,179.000000,30.042769,-15.021385,-0.000000,15.021385,0.000000
2,36,180.000000,30.042801,-15.021400,-0.000000,15.021400,0.000000
2,36,181.000000,30.042831,-15.021415,-0.000000,15.021415,0.000000
2,36,182.000000,30.042859,-15.021429,-0.000000,15.021429,0.000000
2,36,183.000000,30.042885,-15.021443,-0.000000,15.021443,0.000000
2,36,184.000000,30.042911,-15.021455,-0.000000,15.021455,0.000000
2,37,185.000000,30.042934,-15.021467,-0.000000,15.021467,0.000000
2,37,186.000000,30.042957,-15.021478,-0.000000,15.021478,0.000000
2,37,187.000000,30.042978,-15.021489,-0.000000,15.021489,0.000000
2,37,188.000000,30.042998,-15.021499,-0.000000,15.021499,0.000000
2,37,189.000000,30.043017,-15.021508,-0.000000,15.021508,0.000000
2,38,190.000000,30.043035,-15.021517,-0.000000,15.021517,0.000000
2,38,191.000000,30.043052,-15.021526,-0.000000,15.021526,0.000000
2,38,192.000000,30.043068,-15.021534,-0.000000,15.021534,0.000000
2,38,193.000000,30.043083,-15.021541,-0.000000,15.021541,0.000000
2,38,194.000000,30.043097,-15.021548,-0.000000,15.021548,0.000000
2,39,195.000000,30.043110,-15.021555,-0.000000,15.021555,0.000000
2,39,196.000000,30.043123,-15.021562,-0.000000,15.021562,0.000000
2,39,197.000000,30.043135,-15.021568,-0.000000,15.021568,0.000000
2,39,198.000000,30.043146,-15.021573,-0.000000,15.021573,0.000000
2,39,199.000000,30.043157,-15.021579,-0.000000,15.021579,0.000000
2,40,200.000000,30.043167,-15.021584,-0.000000,15.021584,0.000000
2,40,201.000000,30.043177,-15.021588,-0.000000,15.021588,0.000000
2,40,202.000000,30.043186,-15.021593,-0.000000,15.021593,0.000000
2,40,203.000000,30.043194,-15.021597,-0.000000,15.021597,0.000000
2,40,204.000000,30.043202,-15.021601,-0.000000,15.021601,0.000000
2,41,205.000000,30.043210,-15.021605,-0.000000,15.021605,0.000000
2,41,206.000000,30.043217,-15.021609,-0.000000,15.021609,0.000000
2,41,207.000000,30.043224,-15.021612,-0.000000,15.021612,0.000000
2,41,208.000000,30.043230,-15.021615,-0.000000,15.021615,0.000000
2,41,209.000000,30.043236,-15.021618,-0.000000,15.021618,0.000000
2,42,210.000000,30.043242,-15.021621,-0.000000,15.021621,0.000000
2,42,211.000000,30.043248,-15.021624,-0.000000,15.021624,0.000000
2,42,212.000000,30.043253,-15.021626,-0.000000,15.021626,0.000000
2,42,213.000000,30.043258,-15.021629,-0.000000,15.021629,0.000000
2,42,214.000000,30.043262,-15.021631,-0.000000,15.021631,0.000000
2,43,215.000000,30.043266,-15.021633,-0.000000,15.021633,0.000000
2,43,216.000000,30.043271,-15.021635,-0.000000,15.021635,0.000000
2,43,217.000000,30.043274,-15.021637,-0.000000,15.021637,0.000000
2,43,218.000000,30.043278,-15.021639,-0.000000,15.021639,0.000000
2,43,219.000000,30.043281,-15.021641,-0.000000,15.021641,0.000000
2,44,220.000000,30.043285,-15.021642,-0.000000,15.021642,0.000000
2,44,221.000000,30.043288,-15.021644,-0.000000,15.021644,0.000000
2,44,222.000000,30.043291,-15.021645,-0.000000,15.021645,0.000000
2,44,223.000000,30.043293,-15.021647,-0.000000,15.021647,0.000000
2,44,224.000000,30.043296,-15.021648,-0.000000,15.021648,0.000000
2,45,225.000000,30.043298,-15.021649,-0.000000,15.021649,0.000000
2,45,226.000000,30.043301,-15.021650,-0.000000,15.021650,0.000000
2,45,227.000000,30.043303,-15.021651,-0.000000,15.021651,0.000000
2,45,228.000000,30.043305,-15.021652,-0.000000,15.021652,0.000000
2,45,229.000000,30.043307,-15.021653,-0.000000,15.021653,0.000000
2,46,230.000000,30.043309,-15.021654,-0.000000,15.021654,0.000000
2,46,231.000000,30.043310,-15.021655,-0.000000,15.021655,0.000000
2,46,232.000000,30.043312,-15.021656,-0.000000,15.021656,0.000000
2,46,233.000000,30.043314,-15.021657,-0.000000,15.021657,0.000000
2,46,234.000000,30.043315,-15.021658,-0.000000,15.021658,0.000000
2,47,235.000000,30.043316,-15.021658,-0.000000,15.021658,0.000000
2,47,236.000000,30.043318,-15.021659,-0.000000,15.021659,0.000000
2,47,237.000000,30.043319,-15.021659,-0.000000,15.021659,0.000000
2,47,238.000000,30.043320,-15.021660,-0.000000,15.021660,0.000000
2,47,239.000000,30.043321,-15.021661,-0.000000,15.021661,0.000000
2,48,240.000000,30.043322,-15.021661,-0.000000,15.021661,0.000000
