#aspect_ratio,Rad,RadS,MetaSpindle_L,spindle_length,time[sec],spindle_length/(Rad*2)
3.0,40.536,13.512,29.485,239.500000,0.364
3.1,41.432,13.365,29.768,239.850000,0.359
3.2,42.318,13.224,30.043,240.200000,0.355
3.3,43.195,13.089,30.311,240.600000,0.351
3.4,44.063,12.960,30.571,240.950000,0.347
