#p,(int)(i/100),time_sec,cen_distance*10^6,PVecCen[0][0]*10^6,PVecCen[0][2]*10^6,PVecCen[1][0]*10^6,PVecCen[1][2]*10^6
1,5,27.000000,26.105762,-13.052881,-0.000000,13.052881,0.000000
1,5,28.000000,26.282434,-13.141217,-0.000000,13.141217,0.000000
1,5,29.000000,26.449360,-13.224680,-0.000000,13.224680,0.000000
1,6,30.000000,26.607076,-13.303538,-0.000000,13.303538,0.000000
1,6,31.000000,26.756092,-13.378046,-0.000000,13.378046,0.000000
1,6,32.000000,26.896887,-13.448443,-0.000000,13.448443,0.000000
1,6,33.000000,27.029913,-13.514957,-0.000000,13.514957,0.000000
1,6,34.000000,27.155600,-13.577800,-0.000000,13.577800,0.000000
1,7,35.000000,27.274350,-13.637175,-0.000000,13.637175,0.000000
1,7,36.000000,27.386546,-13.693273,-0.000000,13.693273,0.000000
1,7,37.000000,27.492549,-13.746274,-0.000000,13.746274,0.000000
1,7,38.000000,27.592699,-13.796349,-0.000000,13.796349,0.000000
1,7,39.000000,27.687318,-13.843659,-0.000000,13.843659,0.000000
1,8,40.000000,27.776711,-13.888356,-0.000000,13.888356,0.000000
1,8,41.000000,27.861166,-13.930583,-0.000000,13.930583,0.000000
1,8,42.000000,27.940954,-13.970477,-0.000000,13.970477,0.000000
1,8,43.000000,28.016332,-14.008166,-0.000000,14.008166,0.000000
1,8,44.000000,28.087543,-14.043772,-0.000000,14.043772,0.000000
1,9,45.000000,28.154817,-14.077409,-0.000000,14.077409,0.000000
1,9,46.000000,28.218371,-14.109185,-0.000000,14.109185,0.000000
1,9,47.000000,28.278409,-14.139205,-0.000000,14.139205,0.000000
1,9,48.000000,28.335126,-14.167563,-0.000000,14.167563,0.000000
1,9,49.000000,28.388705,-14.194352,-0.000000,14.194352,0.000000
1,10,50.000000,28.439318,-14.219659,-0.000000,14.219659,0.000000
1,10,51.000000,28.487130,-14.243565,-0.000000,14.243565,0.000000
1,10,52.000000,28.532294,-14.266147,-0.000000,14.266147,0.000000
1,10,53.000000,28.574958,-14.287479,-0.000000,14.287479,0.000000
1,10,54.000000,28.615259,-14.307629,-0.000000,14.307629,0.000000
1,11,55.000000,28.653327,-14.326664,-0.000000,14.326664,0.000000
1,11,56.000000,28.689287,-14.344643,-0.000000,14.344643,0.000000
1,11,57.000000,28.723254,-14.361627,-0.000000,14.361627,0.000000
1,11,58.000000,28.755338,-14.377669,-0.000000,14.377669,0.000000
1,11,59.000000,28.785645,-14.392823,-0.000000,14.392823,0.000000
1,12,60.000000,28.814272,-14.407136,-0.000000,14.407136,0.000000
1,12,61.000000,28.841312,-14.420656,-0.000000,14.420656,0.000000
1,12,62.000000,28.866852,-14.433426,-0.000000,14.433426,0.000000
1,12,63.000000,28.890976,-14.445488,-0.000000,14.445488,0.000000
1,12,64.000000,28.913763,-14.456881,-0.000000,14.456881,0.000000
1,13,65.000000,28.935286,-14.467643,-0.000000,14.467643,0.000000
1,13,66.000000,28.955615,-14.477807,-0.000000,14.477807,0.000000
1,13,67.000000,28.974816,-14.487408,-0.000000,14.487408,0.000000
1,13,68.000000,28.992952,-14.496476,-0.000000,14.496476,0.000000
1,13,69.000000,29.010082,-14.505041,-0.000000,14.505041,0.000000
1,14,70.000000,29.026261,-14.513131,-0.000000,14.513131,0.000000
1,14,71.000000,29.041543,-14.520772,-0.000000,14.520772,0.000000
1,14,72.000000,29.055977,-14.527988,-0.000000,14.527988,0.000000
1,14,73.000000,29.069609,-14.534805,-0.000000,14.534805,0.000000
1,14,74.000000,29.082485,-14.541243,-0.000000,14.541243,0.000000
1,15,75.000000,29.094646,-14.547323,-0.000000,14.547323,0.000000
1,15,76.000000,29.106133,-14.553066,-0.000000,14.553066,0.000000
1,15,77.000000,29.116981,-14.558491,-0.000000,14.558491,0.000000
1,15,78.000000,29.127228,-14.563614,-0.000000,14.563614,0.000000
1,15,79.000000,29.136905,-14.568453,-0.000000,14.568453,0.000000
1,16,80.000000,29.146045,-14.573023,-0.000000,14.573023,0.000000
1,16,81.000000,29.154678,-14.577339,-0.000000,14.577339,0.000000
1,16,82.000000,29.162831,-14.581416,-0.000000,14.581416,0.000000
1,16,83.000000,29.170532,-14.585266,-0.000000,14.585266,0.000000
1,16,84.000000,29.177805,-14.588903,-0.000000,14.588903,0.000000
1,17,85.000000,29.184674,-14.592337,-0.000000,14.592337,0.000000
1,17,86.000000,29.191162,-14.595581,-0.000000,14.595581,0.000000
1,17,87.000000,29.197290,-14.598645,-0.000000,14.598645,0.000000
1,17,88.000000,29.203077,-14.601538,-0.000000,14.601538,0.000000
1,17,89.000000,29.208542,-14.604271,-0.000000,14.604271,0.000000
1,18,90.000000,29.213705,-14.606852,-0.000000,14.606852,0.000000
1,18,91.000000,29.218580,-14.609290,-0.000000,14.609290,0.000000
1,18,92.000000,29.223185,-14.611592,-0.000000,14.611592,0.000000
1,18,93.000000,29.227534,-14.613767,-0.000000,14.613767,0.000000
1,18,94.000000,29.231641,-14.615821,-0.000000,14.615821,0.000000
1,19,95.000000,29.235520,-14.617760,-0.000000,14.617760,0.000000
1,19,96.000000,29.239184,-14.619592,-0.000000,14.619592,0.000000
1,19,97.000000,29.242644,-14.621322,-0.000000,14.621322,0.000000
1,19,98.000000,29.245912,-14.622956,-0.000000,14.622956,0.000000
1,19,99.000000,29.248999,-14.624499,-0.000000,14.624499,0.000000
1,20,100.000000,29.251914,-14.625957,-0.000000,14.625957,0.000000
1,20,101.000000,29.254667,-14.627333,-0.000000,14.627333,0.000000
1,20,102.000000,29.257267,-14.628633,-0.000000,14.628633,0.000000
1,20,103.000000,29.259723,-14.629861,-0.000000,14.629861,0.000000
1,20,104.000000,29.262042,-14.631021,-0.000000,14.631021,0.000000
1,21,105.000000,29.264232,-14.632116,-0.000000,14.632116,0.000000
1,21,106.000000,29.266301,-14.633151,-0.000000,14.633151,0.000000
1,21,107.000000,29.268255,-14.634127,-0.000000,14.634127,0.000000
1,21,108.000000,29.270100,-14.635050,-0.000000,14.635050,0.000000
1,21,109.000000,29.271843,-14.635921,-0.000000,14.635921,0.000000
1,22,110.000000,29.273489,-14.636744,-0.000000,14.636744,0.000000
1,22,111.000000,29.275043,-14.637522,-0.000000,14.637522,0.000000
1,22,112.000000,29.276511,-14.638256,-0.000000,14.638256,0.000000
1,22,113.000000,29.277898,-14.638949,-0.000000,14.638949,0.000000
1,22,114.000000,29.279208,-14.639604,-0.000000,14.639604,0.000000
1,23,115.000000,29.280444,-14.640222,-0.000000,14.640222,0.000000
1,23,116.000000,29.281612,-14.640806,-0.000000,14.640806,0.000000
1,23,117.000000,29.282715,-14.641358,-0.000000,14.641358,0.000000
1,23,118.000000,29.283757,-14.641879,-0.000000,14.641879,0.000000
1,23,119.000000,29.284741,-14.642371,-0.000000,14.642371,0.000000
1,24,120.000000,29.285671,-14.642835,-0.000000,14.642835,0.000000
1,24,121.000000,29.286548,-14.643274,-0.000000,14.643274,0.000000
1,24,122.000000,29.287377,-14.643689,-0.000000,14.643689,0.000000
1,24,123.000000,29.288160,-14.644080,-0.000000,14.644080,0.000000
1,24,124.000000,29.288899,-14.644450,-0.000000,14.644450,0.000000
1,25,125.000000,29.289598,-14.644799,-0.000000,14.644799,0.000000
1,25,126.000000,29.290257,-14.645129,-0.000000,14.645129,0.000000
1,25,127.000000,29.290880,-14.645440,-0.000000,14.645440,0.000000
1,25,128.000000,29.291468,-14.645734,-0.000000,14.645734,0.000000
1,25,129.000000,29.292024,-14.646012,-0.000000,14.646012,0.000000
1,26,130.000000,29.292548,-14.646274,-0.000000,14.646274,0.000000
1,26,131.000000,29.293044,-14.646522,-0.000000,14.646522,0.000000
1,26,132.000000,29.293512,-14.646756,-0.000000,14.646756,0.000000
1,26,133.000000,29.293954,-14.646977,-0.000000,14.646977,0.000000
1,26,134.000000,29.294371,-14.647186,-0.000000,14.647186,0.000000
1,27,135.000000,29.294766,-14.647383,-0.000000,14.647383,0.000000
1,27,136.000000,29.295138,-14.647569,-0.000000,14.647569,0.000000
1,27,137.000000,29.295490,-14.647745,-0.000000,14.647745,0.000000
1,27,138.000000,29.295822,-14.647911,-0.000000,14.647911,0.000000
1,27,139.000000,29.296135,-14.648068,-0.000000,14.648068,0.000000
1,28,140.000000,29.296432,-14.648216,-0.000000,14.648216,0.000000
1,28,141.000000,29.296711,-14.648356,-0.000000,14.648356,0.000000
1,28,142.000000,29.296975,-14.648488,-0.000000,14.648488,0.000000
1,28,143.000000,29.297225,-14.648613,-0.000000,14.648613,0.000000
1,28,144.000000,29.297461,-14.648730,-0.000000,14.648730,0.000000
1,29,145.000000,29.297683,-14.648842,-0.000000,14.648842,0.000000
1,29,146.000000,29.297893,-14.648947,-0.000000,14.648947,0.000000
1,29,147.000000,29.298092,-14.649046,-0.000000,14.649046,0.000000
1,29,148.000000,29.298280,-14.649140,-0.000000,14.649140,0.000000
1,29,149.000000,29.298457,-14.649228,-0.000000,14.649228,0.000000
1,30,150.000000,29.298624,-14.649312,-0.000000,14.649312,0.000000
1,30,151.000000,29.298782,-14.649391,-0.000000,14.649391,0.000000
1,30,152.000000,29.298931,-14.649465,-0.000000,14.649465,0.000000
1,30,153.000000,29.299072,-14.649536,-0.000000,14.649536,0.000000
1,30,154.000000,29.299205,-14.649602,-0.000000,14.649602,0.000000
1,31,155.000000,29.299331,-14.649665,-0.000000,14.649665,0.000000
1,31,156.000000,29.299449,-14.649725,-0.000000,14.649725,0.000000
1,31,157.000000,29.299561,-14.649781,-0.000000,14.649781,0.000000
1,31,158.000000,29.299667,-14.649834,-0.000000,14.649834,0.000000
1,31,159.000000,29.299767,-14.649884,-0.000000,14.649884,0.000000
1,32,160.000000,29.299862,-14.649931,-0.000000,14.649931,0.000000
1,32,161.000000,29.299951,-14.649975,-0.000000,14.649975,0.000000
1,32,162.000000,29.300035,-14.650017,-0.000000,14.650017,0.000000
1,32,163.000000,29.300114,-14.650057,-0.000000,14.650057,0.000000
1,32,164.000000,29.300190,-14.650095,-0.000000,14.650095,0.000000
1,33,165.000000,29.300261,-14.650130,-0.000000,14.650130,0.000000
1,33,166.000000,29.300328,-14.650164,-0.000000,14.650164,0.000000
1,33,167.000000,29.300391,-14.650195,-0.000000,14.650195,0.000000
1,33,168.000000,29.300451,-14.650225,-0.000000,14.650225,0.000000
1,33,169.000000,29.300507,-14.650254,-0.000000,14.650254,0.000000
1,34,170.000000,29.300560,-14.650280,-0.000000,14.650280,0.000000
1,34,171.000000,29.300611,-14.650305,-0.000000,14.650305,0.000000
1,34,172.000000,29.300658,-14.650329,-0.000000,14.650329,0.000000
1,34,173.000000,29.300703,-14.650352,-0.000000,14.650352,0.000000
1,34,174.000000,29.300746,-14.650373,-0.000000,14.650373,0.000000
1,35,175.000000,29.300786,-14.650393,-0.000000,14.650393,0.000000
1,35,176.000000,29.300823,-14.650412,-0.000000,14.650412,0.000000
1,35,177.000000,29.300859,-14.650430,-0.000000,14.650430,0.000000
1,35,178.000000,29.300893,-14.650446,-0.000000,14.650446,0.000000
1,35,179.000000,29.300925,-14.650462,-0.000000,14.650462,0.000000
1,36,180.000000,29.300955,-14.650477,-0.000000,14.650477,0.000000
1,36,181.000000,29.300983,-14.650492,-0.000000,14.650492,0.000000
1,36,182.000000,29.301010,-14.650505,-0.000000,14.650505,0.000000
1,36,183.000000,29.301035,-14.650518,-0.000000,14.650518,0.000000
1,36,184.000000,29.301059,-14.650530,-0.000000,14.650530,0.000000
1,37,185.000000,29.301082,-14.650541,-0.000000,14.650541,0.000000
1,37,186.000000,29.301103,-14.650552,-0.000000,14.650552,0.000000
1,37,187.000000,29.301124,-14.650562,-0.000000,14.650562,0.000000
1,37,188.000000,29.301143,-14.650571,-0.000000,14.650571,0.000000
1,37,189.000000,29.301161,-14.650580,-0.000000,14.650580,0.000000
1,38,190.000000,29.301178,-14.650589,-0.000000,14.650589,0.000000
1,38,191.000000,29.301194,-14.650597,-0.000000,14.650597,0.000000
1,38,192.000000,29.301209,-14.650604,-0.000000,14.650604,0.000000
1,38,193.000000,29.301223,-14.650612,-0.000000,14.650612,0.000000
1,38,194.000000,29.301237,-14.650618,-0.000000,14.650618,0.000000
1,39,195.000000,29.301249,-14.650625,-0.000000,14.650625,0.000000
1,39,196.000000,29.301261,-14.650631,-0.000000,14.650631,0.000000
1,39,197.000000,29.301273,-14.650636,-0.000000,14.650636,0.000000
1,39,198.000000,29.301284,-14.650642,-0.000000,14.650642,0.000000
1,39,199.000000,29.301294,-14.650647,-0.000000,14.650647,0.000000
1,40,200.000000,29.301303,-14.650652,-0.000000,14.650652,0.000000
1,40,201.000000,29.301312,-14.650656,-0.000000,14.650656,0.000000
1,40,202.000000,29.301321,-14.650660,-0.000000,14.650660,0.000000
1,40,203.000000,29.301329,-14.650665,-0.000000,14.650665,0.000000
1,40,204.000000,29.301337,-14.650668,-0.000000,14.650668,0.000000
1,41,205.000000,29.301344,-14.650672,-0.000000,14.650672,0.000000
1,41,206.000000,29.301351,-14.650675,-0.000000,14.650675,0.000000
1,41,207.000000,29.301357,-14.650679,-0.000000,14.650679,0.000000
1,41,208.000000,29.301363,-14.650682,-0.000000,14.650682,0.000000
1,41,209.000000,29.301369,-14.650684,-0.000000,14.650684,0.000000
1,42,210.000000,29.301374,-14.650687,-0.000000,14.650687,0.000000
1,42,211.000000,29.301379,-14.650690,-0.000000,14.650690,0.000000
1,42,212.000000,29.301384,-14.650692,-0.000000,14.650692,0.000000
1,42,213.000000,29.301389,-14.650694,-0.000000,14.650694,0.000000
1,42,214.000000,29.301393,-14.650697,-0.000000,14.650697,0.000000
1,43,215.000000,29.301397,-14.650699,-0.000000,14.650699,0.000000
1,43,216.000000,29.301401,-14.650701,-0.000000,14.650701,0.000000
1,43,217.000000,29.301405,-14.650702,-0.000000,14.650702,0.000000
1,43,218.000000,29.301408,-14.650704,-0.000000,14.650704,0.000000
1,43,219.000000,29.301411,-14.650706,-0.000000,14.650706,0.000000
1,44,220.000000,29.301414,-14.650707,-0.000000,14.650707,0.000000
1,44,221.000000,29.301417,-14.650709,-0.000000,14.650709,0.000000
1,44,222.000000,29.301420,-14.650710,-0.000000,14.650710,0.000000
1,44,223.000000,29.301423,-14.650711,-0.000000,14.650711,0.000000
1,44,224.000000,29.301425,-14.650713,-0.000000,14.650713,0.000000
1,45,225.000000,29.301427,-14.650714,-0.000000,14.650714,0.000000
1,45,226.000000,29.301429,-14.650715,-0.000000,14.650715,0.000000
1,45,227.000000,29.301432,-14.650716,-0.000000,14.650716,0.000000
1,45,228.000000,29.301433,-14.650717,-0.000000,14.650717,0.000000
1,45,229.000000,29.301435,-14.650718,-0.000000,14.650718,0.000000
1,46,230.000000,29.301437,-14.650719,-0.000000,14.650719,0.000000
1,46,231.000000,29.301439,-14.650719,-0.000000,14.650719,0.000000
1,46,232.000000,29.301440,-14.650720,-0.000000,14.650720,0.000000
1,46,233.000000,29.301442,-14.650721,-0.000000,14.650721,0.000000
1,46,234.000000,29.301443,-14.650722,-0.000000,14.650722,0.000000
1,47,235.000000,29.301444,-14.650722,-0.000000,14.650722,0.000000
1,47,236.000000,29.301446,-14.650723,-0.000000,14.650723,0.000000
1,47,237.000000,29.301447,-14.650723,-0.000000,14.650723,0.000000
1,47,238.000000,29.301448,-14.650724,-0.000000,14.650724,0.000000
1,47,239.000000,29.301449,-14.650724,-0.000000,14.650724,0.000000
