#p,(int)(i/100),time_sec,cen_distance*10^6,PVecCen[0][0]*10^6,PVecCen[0][2]*10^6,PVecCen[1][0]*10^6,PVecCen[1][2]*10^6
4,21,105.000000,29.941588,-14.970794,-0.000000,14.970794,0.000000
4,21,106.000000,29.943749,-14.971875,-0.000000,14.971875,0.000000
4,21,107.000000,29.945791,-14.972895,-0.000000,14.972895,0.000000
4,21,108.000000,29.947719,-14.973859,-0.000000,14.973859,0.000000
4,21,109.000000,29.949540,-14.974770,-0.000000,14.974770,0.000000
4,22,110.000000,29.951260,-14.975630,-0.000000,14.975630,0.000000
4,22,111.000000,29.952885,-14.976442,-0.000000,14.976442,0.000000
4,22,112.000000,29.954419,-14.977210,-0.000000,14.977210,0.000000
4,22,113.000000,29.955869,-14.977934,-0.000000,14.977934,0.000000
4,22,114.000000,29.957238,-14.978619,-0.000000,14.978619,0.000000
4,23,115.000000,29.958531,-14.979265,-0.000000,14.979265,0.000000
4,23,116.000000,29.959752,-14.979876,-0.000000,14.979876,0.000000
4,23,117.000000,29.960906,-14.980453,-0.000000,14.980453,0.000000
4,23,118.000000,29.961996,-14.980998,-0.000000,14.980998,0.000000
4,23,119.000000,29.963025,-14.981512,-0.000000,14.981512,0.000000
4,24,120.000000,29.963997,-14.981998,-0.000000,14.981998,0.000000
4,24,121.000000,29.964915,-14.982457,-0.000000,14.982457,0.000000
4,24,122.000000,29.965782,-14.982891,-0.000000,14.982891,0.000000
4,24,123.000000,29.966601,-14.983301,-0.000000,14.983301,0.000000
4,24,124.000000,29.967375,-14.983687,-0.000000,14.983687,0.000000
4,25,125.000000,29.968106,-14.984053,-0.000000,14.984053,0.000000
4,25,126.000000,29.968796,-14.984398,-0.000000,14.984398,0.000000
4,25,127.000000,29.969448,-14.984724,-0.000000,14.984724,0.000000
4,25,128.000000,29.970063,-14.985032,-0.000000,14.985032,0.000000
4,25,129.000000,29.970645,-14.985322,-0.000000,14.985322,0.000000
4,26,130.000000,29.971194,-14.985597,-0.000000,14.985597,0.000000
4,26,131.000000,29.971713,-14.985857,-0.000000,14.985857,0.000000
4,26,132.000000,29.972203,-14.986102,-0.000000,14.986102,0.000000
4,26,133.000000,29.972666,-14.986333,-0.000000,14.986333,0.000000
4,26,134.000000,29.973103,-14.986552,-0.000000,14.986552,0.000000
4,27,135.000000,29.973516,-14.986758,-0.000000,14.986758,0.000000
4,27,136.000000,29.973906,-14.986953,-0.000000,14.986953,0.000000
4,27,137.000000,29.974275,-14.987137,-0.000000,14.987137,0.000000
4,27,138.000000,29.974622,-14.987311,-0.000000,14.987311,0.000000
4,27,139.000000,29.974951,-14.987476,-0.000000,14.987476,0.000000
4,28,140.000000,29.975262,-14.987631,-0.000000,14.987631,0.000000
4,28,141.000000,29.975555,-14.987777,-0.000000,14.987777,0.000000
4,28,142.000000,29.975832,-14.987916,-0.000000,14.987916,0.000000
4,28,143.000000,29.976093,-14.988047,-0.000000,14.988047,0.000000
4,28,144.000000,29.976340,-14.988170,-0.000000,14.988170,0.000000
4,29,145.000000,29.976574,-14.988287,-0.000000,14.988287,0.000000
4,29,146.000000,29.976794,-14.988397,-0.000000,14.988397,0.000000
4,29,147.000000,29.977002,-14.988501,-0.000000,14.988501,0.000000
4,29,148.000000,29.977199,-14.988599,-0.000000,14.988599,0.000000
4,29,149.000000,29.977384,-14.988692,-0.000000,14.988692,0.000000
4,30,150.000000,29.977560,-14.988780,-0.000000,14.988780,0.000000
4,30,151.000000,29.977725,-14.988863,-0.000000,14.988863,0.000000
4,30,152.000000,29.977882,-14.988941,-0.000000,14.988941,0.000000
4,30,153.000000,29.978030,-14.989015,-0.000000,14.989015,0.000000
4,30,154.000000,29.978169,-14.989085,-0.000000,14.989085,0.000000
4,31,155.000000,29.978301,-14.989151,-0.000000,14.989151,0.000000
4,31,156.000000,29.978426,-14.989213,-0.000000,14.989213,0.000000
4,31,157.000000,29.978543,-14.989272,-0.000000,14.989272,0.000000
4,31,158.000000,29.978654,-14.989327,-0.000000,14.989327,0.000000
4,31,159.000000,29.978759,-14.989380,-0.000000,14.989380,0.000000
4,32,160.000000,29.978859,-14.989429,-0.000000,14.989429,0.000000
4,32,161.000000,29.978952,-14.989476,-0.000000,14.989476,0.000000
4,32,162.000000,29.979041,-14.989520,-0.000000,14.989520,0.000000
4,32,163.000000,29.979124,-14.989562,-0.000000,14.989562,0.000000
4,32,164.000000,29.979203,-14.989601,-0.000000,14.989601,0.000000
4,33,165.000000,29.979277,-14.989639,-0.000000,14.989639,0.000000
4,33,166.000000,29.979348,-14.989674,-0.000000,14.989674,0.000000
4,33,167.000000,29.979414,-14.989707,-0.000000,14.989707,0.000000
4,33,168.000000,29.979477,-14.989739,-0.000000,14.989739,0.000000
4,33,169.000000,29.979536,-14.989768,-0.000000,14.989768,0.000000
4,34,170.000000,29.979592,-14.989796,-0.000000,14.989796,0.000000
4,34,171.000000,29.979645,-14.989823,-0.000000,14.989823,0.000000
4,34,172.000000,29.979695,-14.989848,-0.000000,14.989848,0.000000
4,34,173.000000,29.979742,-14.989871,-0.000000,14.989871,0.000000
4,34,174.000000,29.979787,-14.989894,-0.000000,14.989894,0.000000
4,35,175.000000,29.979829,-14.989915,-0.000000,14.989915,0.000000
4,35,176.000000,29.979869,-14.989934,-0.000000,14.989934,0.000000
4,35,177.000000,29.979906,-14.989953,-0.000000,14.989953,0.000000
4,35,178.000000,29.979942,-14.989971,-0.000000,14.989971,0.000000
4,35,179.000000,29.979975,-14.989988,-0.000000,14.989988,0.000000
4,36,180.000000,29.980007,-14.990004,-0.000000,14.990004,0.000000
4,36,181.000000,29.980037,-14.990018,-0.000000,14.990018,0.000000
4,36,182.000000,29.980065,-14.990033,-0.000000,14.990033,0.000000
4,36,183.000000,29.980092,-14.990046,-0.000000,14.990046,0.000000
4,36,184.000000,29.980117,-14.990059,-0.000000,14.990059,0.000000
4,37,185.000000,29.980141,-14.990070,-0.000000,14.990070,0.000000
4,37,186.000000,29.980163,-14.990082,-0.000000,14.990082,0.000000
4,37,187.000000,29.980185,-14.990092,-0.000000,14.990092,0.000000
4,37,188.000000,29.980205,-14.990102,-0.000000,14.990102,0.000000
4,37,189.000000,29.980223,-14.990112,-0.000000,14.990112,0.000000
4,38,190.000000,29.980241,-14.990121,-0.000000,14.990121,0.000000
4,38,191.000000,29.980258,-14.990129,-0.000000,14.990129,0.000000
4,38,192.000000,29.980274,-14.990137,-0.000000,14.990137,0.000000
4,38,193.000000,29.980289,-14.990145,-0.000000,14.990145,0.000000
4,38,194.000000,29.980304,-14.990152,-0.000000,14.990152,0.000000
4,39,195.000000,29.980317,-14.990158,-0.000000,14.990158,0.000000
4,39,196.000000,29.980330,-14.990165,-0.000000,14.990165,0.000000
4,39,197.000000,29.980342,-14.990171,-0.000000,14.990171,0.000000
4,39,198.000000,29.980353,-14.990176,-0.000000,14.990176,0.000000
4,39,199.000000,29.980364,-14.990182,-0.000000,14.990182,0.000000
4,40,200.000000,29.980374,-14.990187,-0.000000,14.990187,0.000000
4,40,201.000000,29.980383,-14.990192,-0.000000,14.990192,0.000000
4,40,202.000000,29.980392,-14.990196,-0.000000,14.990196,0.000000
4,40,203.000000,29.980401,-14.990200,-0.000000,14.990200,0.000000
4,40,204.000000,29.980409,-14.990204,-0.000000,14.990204,0.000000
4,41,205.000000,29.980417,-14.990208,-0.000000,14.990208,0.000000
4,41,206.000000,29.980424,-14.990212,-0.000000,14.990212,0.000000
4,41,207.000000,29.980430,-14.990215,-0.000000,14.990215,0.000000
4,41,208.000000,29.980437,-14.990218,-0.000000,14.990218,0.000000
4,41,209.000000,29.980443,-14.990221,-0.000000,14.990221,0.000000
4,42,210.000000,29.980449,-14.990224,-0.000000,14.990224,0.000000
4,42,211.000000,29.980454,-14.990227,-0.000000,14.990227,0.000000
4,42,212.000000,29.980459,-14.990230,-0.000000,14.990230,0.000000
4,42,213.000000,29.980464,-14.990232,-0.000000,14.990232,0.000000
4,42,214.000000,29.980468,-14.990234,-0.000000,14.990234,0.000000
4,43,215.000000,29.980473,-14.990236,-0.000000,14.990236,0.000000
4,43,216.000000,29.980477,-14.990238,-0.000000,14.990238,0.000000
4,43,217.000000,29.980481,-14.990240,-0.000000,14.990240,0.000000
4,43,218.000000,29.980484,-14.990242,-0.000000,14.990242,0.000000
4,43,219.000000,29.980488,-14.990244,-0.000000,14.990244,0.000000
4,44,220.000000,29.980491,-14.990245,-0.000000,14.990245,0.000000
4,44,221.000000,29.980494,-14.990247,-0.000000,14.990247,0.000000
4,44,222.000000,29.980497,-14.990248,-0.000000,14.990248,0.000000
4,44,223.000000,29.980500,-14.990250,-0.000000,14.990250,0.000000
4,44,224.000000,29.980502,-14.990251,-0.000000,14.990251,0.000000
4,45,225.000000,29.980505,-14.990252,-0.000000,14.990252,0.000000
4,45,226.000000,29.980507,-14.990253,-0.000000,14.990253,0.000000
4,45,227.000000,29.980509,-14.990254,-0.000000,14.990254,0.000000
4,45,228.000000,29.980511,-14.990256,-0.000000,14.990256,0.000000
4,45,229.000000,29.980513,-14.990256,-0.000000,14.990256,0.000000
4,46,230.000000,29.980515,-14.990257,-0.000000,14.990257,0.000000
4,46,231.000000,29.980516,-14.990258,-0.000000,14.990258,0.000000
4,46,232.000000,29.980518,-14.990259,-0.000000,14.990259,0.000000
4,46,233.000000,29.980520,-14.990260,-0.000000,14.990260,0.000000
4,46,234.000000,29.980521,-14.990261,-0.000000,14.990261,0.000000
4,47,235.000000,29.980522,-14.990261,-0.000000,14.990261,0.000000
4,47,236.000000,29.980524,-14.990262,-0.000000,14.990262,0.000000
4,47,237.000000,29.980525,-14.990262,-0.000000,14.990262,0.000000
4,47,238.000000,29.980526,-14.990263,-0.000000,14.990263,0.000000
4,47,239.000000,29.980527,-14.990264,-0.000000,14.990264,0.000000
4,48,240.000000,29.980528,-14.990264,-0.000000,14.990264,0.000000
