-80.000 0.000 7.578 -0.0
-80.000 10.000 7.616 0.1
-80.000 20.000 7.752 0.1
-80.000 30.000 8.012 0.2
-80.000 40.000 8.383 0.2
-80.000 50.000 8.818 0.2
-80.000 60.000 9.255 0.2
-80.000 70.000 9.632 0.1
-80.000 80.000 9.892 0.1
-80.000 90.000 9.984 -0.0
-80.000 100.000 9.892 -0.1
-80.000 110.000 9.632 -0.1
-80.000 120.000 9.255 -0.2
-80.000 130.000 8.818 -0.2
-80.000 140.000 8.383 -0.2
-80.000 150.000 8.012 -0.2
-80.000 160.000 7.751 -0.1
-80.000 170.000 7.616 -0.1
-80.000 180.000 7.578 0.0
-60.000 0.000 5.855 -0.0
-60.000 10.000 5.873 0.1
-60.000 20.000 5.943 0.1
-60.000 30.000 6.083 0.2
-60.000 40.000 6.285 0.2
-60.000 50.000 6.517 0.2
-60.000 60.000 6.746 0.1
-60.000 70.000 6.939 0.1
-60.000 80.000 7.070 0.1
-60.000 90.000 7.116 -0.0
-60.000 100.000 7.070 -0.1
-60.000 110.000 6.939 -0.1
-60.000 120.000 6.746 -0.1
-60.000 130.000 6.517 -0.2
-60.000 140.000 6.285 -0.2
-60.000 150.000 6.083 -0.2
-60.000 160.000 5.943 -0.1
-60.000 170.000 5.873 -0.1
-60.000 180.000 5.855 0.0
-40.000 0.000 3.990 0.0
-40.000 10.000 3.996 0.1
-40.000 20.000 4.027 0.1
-40.000 30.000 4.099 0.2
-40.000 40.000 4.210 0.2
-40.000 50.000 4.343 0.2
-40.000 60.000 4.479 0.1
-40.000 70.000 4.597 0.1
-40.000 80.000 4.679 0.1
-40.000 90.000 4.708 -0.0
-40.000 100.000 4.679 -0.1
-40.000 110.000 4.597 -0.1
-40.000 120.000 4.479 -0.1
-40.000 130.000 4.343 -0.2
-40.000 140.000 4.210 -0.2
-40.000 150.000 4.099 -0.2
-40.000 160.000 4.027 -0.1
-40.000 170.000 3.996 -0.1
-40.000 180.000 3.990 0.0
-20.000 0.000 2.036 -0.0
-20.000 10.000 2.036 0.1
-20.000 20.000 2.043 0.1
-20.000 30.000 2.068 0.2
-20.000 40.000 2.116 0.2
-20.000 50.000 2.179 0.2
-20.000 60.000 2.248 0.1
-20.000 70.000 2.311 0.1
-20.000 80.000 2.356 0.1
-20.000 90.000 2.372 -0.0
-20.000 100.000 2.356 -0.1
-20.000 110.000 2.311 -0.1
-20.000 120.000 2.248 -0.1
-20.000 130.000 2.179 -0.2
-20.000 140.000 2.116 -0.2
-20.000 150.000 2.068 -0.2
-20.000 160.000 2.043 -0.1
-20.000 170.000 2.036 -0.1
-20.000 180.000 2.036 0.0
0.000 0.000 0.000 0.0
0.000 10.000 0.000 0.1
0.000 20.000 0.000 0.1
0.000 30.000 0.000 0.2
0.000 40.000 0.000 0.2
0.000 50.000 0.000 0.2
0.000 60.000 0.000 0.2
0.000 70.000 0.000 0.1
0.000 80.000 0.000 0.1
0.000 90.000 -0.000 -0.0
0.000 100.000 -0.000 -0.1
0.000 110.000 -0.000 -0.1
0.000 120.000 -0.000 -0.2
0.000 130.000 -0.000 -0.2
0.000 140.000 -0.000 -0.2
0.000 150.000 -0.000 -0.2
0.000 160.000 -0.000 -0.1
0.000 170.000 -0.000 -0.1
0.000 180.000 -0.000 0.0
20.000 0.000 -2.036 -0.0
20.000 10.000 -2.036 0.1
20.000 20.000 -2.043 0.1
20.000 30.000 -2.068 0.2
20.000 40.000 -2.116 0.2
20.000 50.000 -2.179 0.2
20.000 60.000 -2.248 0.1
20.000 70.000 -2.311 0.1
20.000 80.000 -2.356 0.1
20.000 90.000 -2.372 -0.0
20.000 100.000 -2.356 -0.1
20.000 110.000 -2.311 -0.1
20.000 120.000 -2.248 -0.1
20.000 130.000 -2.179 -0.2
20.000 140.000 -2.116 -0.2
20.000 150.000 -2.068 -0.2
20.000 160.000 -2.043 -0.1
20.000 170.000 -2.036 -0.1
20.000 180.000 -2.036 0.0
40.000 0.000 -3.990 0.0
40.000 10.000 -3.996 0.1
40.000 20.000 -4.027 0.1
40.000 30.000 -4.099 0.2
40.000 40.000 -4.210 0.2
40.000 50.000 -4.343 0.2
40.000 60.000 -4.479 0.1
40.000 70.000 -4.597 0.1
40.000 80.000 -4.679 0.1
40.000 90.000 -4.708 -0.0
40.000 100.000 -4.679 -0.1
40.000 110.000 -4.597 -0.1
40.000 120.000 -4.479 -0.1
40.000 130.000 -4.343 -0.2
40.000 140.000 -4.210 -0.2
40.000 150.000 -4.099 -0.2
40.000 160.000 -4.027 -0.1
40.000 170.000 -3.996 -0.1
40.000 180.000 -3.990 0.0
60.000 0.000 -5.855 0.0
60.000 10.000 -5.873 0.1
60.000 20.000 -5.943 0.1
60.000 30.000 -6.083 0.2
60.000 40.000 -6.285 0.2
60.000 50.000 -6.517 0.2
60.000 60.000 -6.746 0.1
60.000 70.000 -6.939 0.1
60.000 80.000 -7.070 0.1
60.000 90.000 -7.116 -0.0
60.000 100.000 -7.070 -0.1
60.000 110.000 -6.939 -0.1
60.000 120.000 -6.746 -0.1
60.000 130.000 -6.517 -0.2
60.000 140.000 -6.285 -0.2
60.000 150.000 -6.083 -0.2
60.000 160.000 -5.943 -0.1
60.000 170.000 -5.873 -0.1
60.000 180.000 -5.855 0.0
80.000 0.000 -7.578 -0.0
80.000 10.000 -7.616 0.1
80.000 20.000 -7.751 0.1
80.000 30.000 -8.012 0.2
80.000 40.000 -8.383 0.2
80.000 50.000 -8.818 0.2
80.000 60.000 -9.255 0.2
80.000 70.000 -9.632 0.1
80.000 80.000 -9.892 0.1
80.000 90.000 -9.984 -0.0
80.000 100.000 -9.892 -0.1
80.000 110.000 -9.632 -0.1
80.000 120.000 -9.255 -0.2
80.000 130.000 -8.818 -0.2
80.000 140.000 -8.383 -0.2
80.000 150.000 -8.012 -0.2
80.000 160.000 -7.752 -0.1
80.000 170.000 -7.616 -0.1
80.000 180.000 -7.578 0.0
