-80.000 0.000 11.556 0.0
-80.000 10.000 11.598 0.0
-80.000 20.000 11.722 0.0
-80.000 30.000 11.917 0.0
-80.000 40.000 12.168 0.1
-80.000 50.000 12.458 0.1
-80.000 60.000 12.763 0.1
-80.000 70.000 13.048 0.1
-80.000 80.000 13.263 0.0
-80.000 90.000 13.338 -0.0
-80.000 100.000 13.263 -0.0
-80.000 110.000 13.048 -0.1
-80.000 120.000 12.763 -0.1
-80.000 130.000 12.458 -0.1
-80.000 140.000 12.168 -0.1
-80.000 150.000 11.916 -0.0
-80.000 160.000 11.722 -0.0
-80.000 170.000 11.599 -0.0
-80.000 180.000 11.556 0.0
-60.000 0.000 8.880 0.0
-60.000 10.000 8.908 0.0
-60.000 20.000 8.990 0.0
-60.000 30.000 9.115 0.0
-60.000 40.000 9.271 0.0
-60.000 50.000 9.440 0.0
-60.000 60.000 9.601 0.0
-60.000 70.000 9.736 0.0
-60.000 80.000 9.825 0.0
-60.000 90.000 9.855 -0.0
-60.000 100.000 9.825 -0.0
-60.000 110.000 9.736 -0.0
-60.000 120.000 9.601 -0.0
-60.000 130.000 9.439 -0.0
-60.000 140.000 9.271 -0.0
-60.000 150.000 9.115 -0.0
-60.000 160.000 8.989 -0.0
-60.000 170.000 8.909 -0.0
-60.000 180.000 8.880 0.0
-40.000 0.000 6.070 -0.0
-40.000 10.000 6.087 -0.0
-40.000 20.000 6.137 -0.0
-40.000 30.000 6.212 -0.0
-40.000 40.000 6.305 -0.0
-40.000 50.000 6.403 -0.0
-40.000 60.000 6.494 -0.0
-40.000 70.000 6.568 -0.0
-40.000 80.000 6.615 -0.0
-40.000 90.000 6.631 0.0
-40.000 100.000 6.615 0.0
-40.000 110.000 6.568 0.0
-40.000 120.000 6.494 0.0
-40.000 130.000 6.403 0.0
-40.000 140.000 6.305 0.0
-40.000 150.000 6.212 0.0
-40.000 160.000 6.136 0.0
-40.000 170.000 6.087 0.0
-40.000 180.000 6.070 -0.0
-20.000 0.000 3.118 -0.0
-20.000 10.000 3.126 -0.0
-20.000 20.000 3.150 -0.0
-20.000 30.000 3.186 -0.0
-20.000 40.000 3.230 -0.0
-20.000 50.000 3.276 -0.0
-20.000 60.000 3.318 -0.0
-20.000 70.000 3.352 -0.0
-20.000 80.000 3.374 -0.0
-20.000 90.000 3.381 0.0
-20.000 100.000 3.374 0.0
-20.000 110.000 3.352 0.0
-20.000 120.000 3.318 0.0
-20.000 130.000 3.276 0.0
-20.000 140.000 3.230 0.0
-20.000 150.000 3.186 0.0
-20.000 160.000 3.150 0.0
-20.000 170.000 3.126 0.0
-20.000 180.000 3.118 -0.0
0.000 0.000 -0.000 0.0
0.000 10.000 -0.000 -0.0
0.000 20.000 -0.000 -0.0
0.000 30.000 -0.000 0.0
0.000 40.000 -0.000 0.0
0.000 50.000 -0.000 -0.0
0.000 60.000 -0.000 -0.0
0.000 70.000 -0.000 -0.0
0.000 80.000 -0.000 0.0
0.000 90.000 0.000 -0.0
0.000 100.000 0.000 0.0
0.000 110.000 0.000 -0.0
0.000 120.000 0.000 0.0
0.000 130.000 0.000 -0.0
0.000 140.000 0.000 -0.0
0.000 150.000 0.000 -0.0
0.000 160.000 0.000 0.0
0.000 170.000 0.000 0.0
0.000 180.000 0.000 0.0
20.000 0.000 -3.118 -0.0
20.000 10.000 -3.126 -0.0
20.000 20.000 -3.150 -0.0
20.000 30.000 -3.186 -0.0
20.000 40.000 -3.230 -0.0
20.000 50.000 -3.276 -0.0
20.000 60.000 -3.318 -0.0
20.000 70.000 -3.352 -0.0
20.000 80.000 -3.374 -0.0
20.000 90.000 -3.381 -0.0
20.000 100.000 -3.374 0.0
20.000 110.000 -3.352 0.0
20.000 120.000 -3.318 0.0
20.000 130.000 -3.276 0.0
20.000 140.000 -3.230 0.0
20.000 150.000 -3.186 0.0
20.000 160.000 -3.150 0.0
20.000 170.000 -3.126 0.0
20.000 180.000 -3.118 -0.0
40.000 0.000 -6.070 0.0
40.000 10.000 -6.087 -0.0
40.000 20.000 -6.136 -0.0
40.000 30.000 -6.212 -0.0
40.000 40.000 -6.305 -0.0
40.000 50.000 -6.403 -0.0
40.000 60.000 -6.494 -0.0
40.000 70.000 -6.568 -0.0
40.000 80.000 -6.615 -0.0
40.000 90.000 -6.631 0.0
40.000 100.000 -6.615 0.0
40.000 110.000 -6.568 0.0
40.000 120.000 -6.494 0.0
40.000 130.000 -6.403 0.0
40.000 140.000 -6.305 0.0
40.000 150.000 -6.212 0.0
40.000 160.000 -6.137 0.0
40.000 170.000 -6.087 0.0
40.000 180.000 -6.070 -0.0
60.000 0.000 -8.880 0.0
60.000 10.000 -8.909 0.0
60.000 20.000 -8.989 0.0
60.000 30.000 -9.115 0.0
60.000 40.000 -9.271 0.0
60.000 50.000 -9.439 0.0
60.000 60.000 -9.601 0.0
60.000 70.000 -9.736 0.0
60.000 80.000 -9.825 0.0
60.000 90.000 -9.855 0.0
60.000 100.000 -9.825 -0.0
60.000 110.000 -9.736 -0.0
60.000 120.000 -9.601 -0.0
60.000 130.000 -9.440 -0.0
60.000 140.000 -9.271 -0.0
60.000 150.000 -9.115 -0.0
60.000 160.000 -8.990 -0.0
60.000 170.000 -8.908 -0.0
60.000 180.000 -8.880 0.0
80.000 0.000 -11.556 0.0
80.000 10.000 -11.599 0.0
80.000 20.000 -11.722 0.0
80.000 30.000 -11.916 0.0
80.000 40.000 -12.168 0.1
80.000 50.000 -12.458 0.1
80.000 60.000 -12.763 0.1
80.000 70.000 -13.048 0.1
80.000 80.000 -13.263 0.0
80.000 90.000 -13.338 0.0
80.000 100.000 -13.263 -0.0
80.000 110.000 -13.048 -0.1
80.000 120.000 -12.763 -0.1
80.000 130.000 -12.458 -0.1
80.000 140.000 -12.168 -0.1
80.000 150.000 -11.917 -0.0
80.000 160.000 -11.722 -0.0
80.000 170.000 -11.598 -0.0
80.000 180.000 -11.556 0.0
